"Filtro de Café",False
"Guardanapos",False
"Papel-Toalha",False
"Pano de Prato",False
"Filme de PVC",False
"Papel Alumínio",False
"Palito de Dente",False
"Sacos para embalar",False
"Lâmpada",False
"Velas",False
"Pilhas",False
"Fósforos",False
"Prendedor de roupa",False
